text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,screenName,retweetCount
RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,23-11-2016 17:45,FALSE,NA,8.01482E+17,NA,Prasanna_Speaks,275
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,FALSE,0,NA,23-11-2016 17:44,FALSE,NA,8.01481E+17,NA,halamalam,45
RT @aartic02: A World Economist is Rubbishing #Demonetization in India and mind it he doesn't have to score Brownie Points in Indian Politi…,FALSE,0,NA,23-11-2016 17:43,FALSE,NA,8.01481E+17,NA,sharadg287,221
"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",FALSE,0,NA,23-11-2016 17:43,FALSE,NA,8.01481E+17,NA,shivr31ravindra,59
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:43,FALSE,NA,8.01481E+17,NA,Sajesh,66
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:43,FALSE,NA,8.01481E+17,NA,wilsonmpaul,66
RT @ANI_news: Gurugram (Haryana): Post office employees provide cash exchange to patients in hospitals #demonetization https://t.co/uGMxUP9…,FALSE,0,NA,23-11-2016 17:43,FALSE,NA,8.01481E+17,NA,imsanjeevthakur,338
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:42,FALSE,NA,8.01481E+17,NA,journomanish,66
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:42,FALSE,NA,8.01481E+17,NA,nilleo007,76
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:42,FALSE,NA,8.01481E+17,NA,calamur,66
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:41,FALSE,NA,8.01481E+17,NA,ikaveri,66
RT @aartic02: A World Economist is Rubbishing #Demonetization in India and mind it he doesn't have to score Brownie Points in Indian Politi…,FALSE,0,NA,23-11-2016 17:41,FALSE,NA,8.01481E+17,NA,aap_jehanabad,221
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 17:41,FALSE,NA,8.01481E+17,NA,ka979896,270
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:41,FALSE,NA,8.01481E+17,NA,sareen_prashant,66
"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",FALSE,0,NA,23-11-2016 17:41,FALSE,NA,8.01481E+17,NA,somthakur001,59
"RT @pGurus1: #Demonetization move of Modi; Who is supporting it, who is opposing it and why? A complete coverage of all parties - https://t…",FALSE,0,NA,23-11-2016 17:40,FALSE,NA,8.01481E+17,NA,AlwaysProIndian,19
@YRDeshmukh Yes. We should always rely on private psephologists/agencies . Always reliable.@realDonaldTrump can vouch for it.#demonetization,FALSE,0,YRDeshmukh,23-11-2016 17:40,FALSE,8.01443E+17,8.0148E+17,103849564,DeepuBajrangi,0
"RT @AmitDhiman_: #Demonetization is the 2nd word trending after #Intolerance. Thanks Pappu, Kejri, Mamta. #VishalJanSabha #KhulkeDulke #Ind…",FALSE,0,NA,23-11-2016 17:39,FALSE,NA,8.0148E+17,NA,vipan2u,8
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:39,FALSE,NA,8.0148E+17,NA,Jaiiihinddd,76
"RT @r_raghuraj: Today I saw 200 black money hoarders out of 125 crore
standing in ques outside Parliament against
#Demonetization https://t…",FALSE,0,NA,23-11-2016 17:39,FALSE,NA,8.0148E+17,NA,sunilaol2305,2
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:39,FALSE,NA,8.0148E+17,NA,ParthPa07241800,95
"RT @SharmaKhemchand: 2day #namovolunteers had meeting with @malviyamit ji over #demonetization, decided 2 expose opposition by
#<U+0938><U+093E><U+0930><U+0947>_<U+091A><U+094B><U+0930>_<U+092E>…",FALSE,0,NA,23-11-2016 17:39,FALSE,NA,8.0148E+17,NA,KapilGurjarBJP,27
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:39,FALSE,NA,8.0148E+17,NA,ChankyaBihar,76
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,FALSE,0,NA,23-11-2016 17:39,FALSE,NA,8.0148E+17,NA,annatarajgowda,45
Exceptional response by the people in support of #Demonetization https://t.co/AntAlYTwYO,FALSE,0,NA,23-11-2016 17:39,FALSE,NA,8.0148E+17,NA,siddromi,0
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:38,FALSE,NA,8.0148E+17,NA,Girish8003,76
"RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",FALSE,0,NA,23-11-2016 17:38,FALSE,NA,8.0148E+17,NA,rrtwts,48
"Mr.Dust-o-bin of TMC to release Mamta App world wide,to look after #demonetization support.  

@quizderek @Goldenthrust",FALSE,0,NA,23-11-2016 17:38,FALSE,NA,8.0148E+17,NA,Jain_Sahab2016,0
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:37,FALSE,NA,8.0148E+17,NA,hasit108,76
RT @TalkOrTweets: #Demonetization Now affecting even the dumb rich ...who now have to use public transport https://t.co/8RW0WZat3o,FALSE,0,NA,23-11-2016 17:36,FALSE,NA,8.0148E+17,NA,brijwhiz,1
"Cousin fired 27 staff today with a promise 2 rehire in 6 months.Says no new orders + no cash to pay them .Heartbreaking.

#Demonetization",FALSE,1,NA,23-11-2016 17:36,FALSE,NA,8.0148E+17,NA,Vipul_88,3
"I thought only black money holder wud hate demonetization.No there r many, we cal them by many names like C#%, l#$, etc etc#demonetization",FALSE,0,NA,23-11-2016 17:36,FALSE,NA,8.0148E+17,NA,soaddictedto,0
.@suraj_agarwal_ more bhakt abuse more Modi reduce #demonetization open pandora box everyone knows Modi has no brain everything go in drain,FALSE,0,suraj_agarwal_,23-11-2016 17:36,FALSE,8.01479E+17,8.0148E+17,2549309647,Mohitmsood,0
"How can a #PM who can't even #control his #emotions, #control an #entire #nation! #Demonetization #NotADefaulter #PMModi #NotProCongress! <ed><U+00A0><U+00BE><ed><U+00B4><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",FALSE,0,NA,23-11-2016 17:36,FALSE,NA,8.0148E+17,NA,ANI_cdote,0
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:36,FALSE,NA,8.01479E+17,NA,iVimalPandey,76
"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",FALSE,0,NA,23-11-2016 17:35,FALSE,NA,8.01479E+17,NA,ankitvasta1,45
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:35,FALSE,NA,8.01479E+17,NA,SPJ1810,76
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:35,FALSE,NA,8.01479E+17,NA,yaajushi,637
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,FALSE,0,NA,23-11-2016 17:35,FALSE,NA,8.01479E+17,NA,500Urvashi,7
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,FALSE,0,NA,23-11-2016 17:35,FALSE,NA,8.01479E+17,NA,Sowmyareddyr,45
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:35,FALSE,NA,8.01479E+17,NA,amareshskumar,76
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:35,FALSE,NA,8.01479E+17,NA,sumit1221,637
"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,23-11-2016 17:35,FALSE,NA,8.01479E+17,NA,MayTkt,20
RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRaha…,FALSE,0,NA,23-11-2016 17:34,FALSE,NA,8.01479E+17,NA,MihirBSR,30
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,FALSE,0,NA,23-11-2016 17:34,FALSE,NA,8.01479E+17,NA,iHolyCow,7
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,FALSE,0,NA,23-11-2016 17:34,FALSE,NA,8.01479E+17,NA,iTheTrollKiller,7
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,FALSE,0,NA,23-11-2016 17:34,FALSE,NA,8.01479E+17,NA,Modi3rdClass,7
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,FALSE,0,NA,23-11-2016 17:34,FALSE,NA,8.01479E+17,NA,KehKDsunga,7
"RT @RoflGandhi_: No issues with #demonetization, my maid's son exchanged money in just 15 mins, that too when she doesn't have a son and I…",FALSE,0,NA,23-11-2016 17:34,FALSE,NA,8.01479E+17,NA,viksbhatt,1010
RT @AAPVind: #Demonetization Is Disaster!  @naam_pk,FALSE,0,NA,23-11-2016 17:34,FALSE,NA,8.01479E+17,NA,Eagl3Eye_,7
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:33,FALSE,NA,8.01479E+17,NA,legenddhananjay,95
.@RajanAnandan would be interesting to look at this research again in light of #demonetization.. A real #blackswan!… https://t.co/cVUn1WF4IS,FALSE,0,NA,23-11-2016 17:33,TRUE,NA,8.01479E+17,NA,adisave,0
#Demonetization Is Disaster!  @naam_pk,FALSE,4,naam_pk,23-11-2016 17:33,FALSE,8.01477E+17,8.01479E+17,4665023062,AAPVind,7
"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 17:32,FALSE,NA,8.01479E+17,NA,56perumal,112
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:32,FALSE,NA,8.01479E+17,NA,itsmeAdii1221,95
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:32,FALSE,NA,8.01479E+17,NA,dimwittedjoker,66
"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,23-11-2016 17:32,FALSE,NA,8.01479E+17,NA,alokbehera,20
"Things are very fast getting back to normal. No long queues in Bhopal banks and ATMs anymore.
#DeMonetization",FALSE,0,NA,23-11-2016 17:32,FALSE,NA,8.01479E+17,NA,AmanTainguria22,0
@ArvindKejriwal @AamAadmiParty how you guys reached 8 lakh ghotala in #Demonetization process. Pls explain the number @TimesNow,FALSE,0,ArvindKejriwal,23-11-2016 17:32,FALSE,NA,8.01478E+17,405427035,Devtech11,0
"World is full of #smart #people
#demonetization https://t.co/JTLnZ8hD2d",FALSE,0,NA,23-11-2016 17:32,FALSE,NA,8.01478E+17,NA,balramkverma,0
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:31,FALSE,NA,8.01478E+17,NA,irmanprakash,637
RT @mrpatel1954: #Demonetization has long term benefits. Pain now is temporary. Let us help #nation to make #India #corruption free.,FALSE,0,NA,23-11-2016 17:31,FALSE,NA,8.01478E+17,NA,maniram50,17
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:30,FALSE,NA,8.01478E+17,NA,_Proud_Indian_,637
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:30,FALSE,NA,8.01478E+17,NA,DhirajRathod03,76
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:30,FALSE,NA,8.01478E+17,NA,tejash_m,637
"RT @Savitri4Ever: Wow! #Demonetization Survey Response: 5 Lakh citizens in little over 24 hrs!
Participate now!
https://t.co/pwVrLD6tSg
via…",FALSE,0,NA,23-11-2016 17:30,FALSE,NA,8.01478E+17,NA,Savitri4Ever,1
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:30,FALSE,NA,8.01478E+17,NA,sanjayjoshi27,95
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:30,FALSE,NA,8.01478E+17,NA,angadi_ashok,76
"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,23-11-2016 17:30,FALSE,NA,8.01478E+17,NA,RaghuramanMenon,20
"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",FALSE,0,NA,23-11-2016 17:29,FALSE,NA,8.01478E+17,NA,priyankmunjoshi,11
RT @ajit_ranade: Not surgical strike. It's the nuclear button. This is Modi's Pokhran. Kudos #demonetization,FALSE,0,NA,23-11-2016 17:29,FALSE,NA,8.01478E+17,NA,preetamks,441
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 17:29,FALSE,NA,8.01478E+17,NA,astro121995,954
"Amazing how videos showing ppl happy with #demonetization end up as mobile forwards, unhappy videos land on @sardesairajdeep tl #prestitutes",FALSE,0,sardesairajdeep,23-11-2016 17:28,FALSE,8.01273E+17,8.01478E+17,56304605,HailYoda,0
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:28,FALSE,NA,8.01478E+17,NA,praveen12rajan,637
"Rahul Gandhi-'PM favours Rich people',@OfficeofRG who do u think Peons and sarkari babu are? #Demonetization",FALSE,0,NA,23-11-2016 17:28,FALSE,NA,8.01478E+17,NA,pragya_9,0
"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",FALSE,0,NA,23-11-2016 17:28,FALSE,NA,8.01478E+17,NA,intolerantIndi6,59
RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,FALSE,0,NA,23-11-2016 17:28,FALSE,NA,8.01477E+17,NA,ShrimanYogee,41
"#Demonetization modi ji just like your survey,mrs. clinton  was also winning the elections in all the surveys!",FALSE,0,NA,23-11-2016 17:27,FALSE,NA,8.01477E+17,NA,astro121995,0
"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",FALSE,0,NA,23-11-2016 17:27,FALSE,NA,8.01477E+17,NA,bhavnapb,59
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:27,FALSE,NA,8.01477E+17,NA,ashishvr1,637
RT @MDiplomacyWORLD: Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,FALSE,0,NA,23-11-2016 17:27,FALSE,NA,8.01477E+17,NA,presscode,3
RT @MDiplomacyWORLD: Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,FALSE,0,NA,23-11-2016 17:27,FALSE,NA,8.01477E+17,NA,MDTravelMag,3
RT @MDiplomacyWORLD: Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,FALSE,0,NA,23-11-2016 17:27,FALSE,NA,8.01477E+17,NA,DGiannakopoulos,3
RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq,FALSE,0,NA,23-11-2016 17:27,FALSE,NA,8.01477E+17,NA,ZedLens,1158
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:26,FALSE,NA,8.01477E+17,NA,mpuneet321,66
Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,FALSE,0,NA,23-11-2016 17:26,FALSE,NA,8.01477E+17,NA,MDiplomacyWORLD,3
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:26,FALSE,NA,8.01477E+17,NA,a799612,637
RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,23-11-2016 17:25,FALSE,NA,8.01477E+17,NA,ssborkar,275
"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,23-11-2016 17:25,FALSE,NA,8.01477E+17,NA,hkgupta16,20
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:25,FALSE,NA,8.01477E+17,NA,PikuKaushal,95
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:25,FALSE,NA,8.01477E+17,NA,tarunpall,95
"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 17:25,FALSE,NA,8.01477E+17,NA,sohal_sunil,270
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,FALSE,0,NA,23-11-2016 17:25,FALSE,NA,8.01477E+17,NA,TaherMdSaheb,45
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,FALSE,0,NA,23-11-2016 17:25,FALSE,NA,8.01477E+17,NA,romandsouza,45
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:24,FALSE,NA,8.01477E+17,NA,arvindnayak1,76
"Post the #Indian currency #Demonetization move, #BJP or #Modi has garnered a huge base of #Foes and #Psychopaths... https://t.co/AZ4QUvkptF",FALSE,0,NA,23-11-2016 17:24,FALSE,NA,8.01477E+17,NA,ISupportILP,0
"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",FALSE,0,NA,23-11-2016 17:24,FALSE,NA,8.01476E+17,NA,itsmeAdii1221,45
"So this is what #Demonetization has done (aside killing over 55 people).
#CashRush #BlackMoney https://t.co/ybgj19WYpo",FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,dinjalfeed,0
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,nansknight,95
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,rathordeepak,637
Reduce the perks &amp; benefits of all MP's and MLA's by 50% . #demonetization,FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,WITTYCUPID,0
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,ehteshamheyat,45
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,Cricket_Holic,95
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,abhijeetkum,95
"The only thing I have gained from Modi's #demonetization is one addiction to my Hindi vocabulary. I now know the meaning of ""bewafa"".
#India",FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,cheesionette,0
"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,23-11-2016 17:23,FALSE,NA,8.01476E+17,NA,PZavar,20
"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,23-11-2016 17:22,FALSE,NA,8.01476E+17,NA,prahladkr,95
RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,FALSE,0,NA,23-11-2016 17:22,FALSE,NA,8.01476E+17,NA,kanimozhi,41
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:22,FALSE,NA,8.01476E+17,NA,HirayYashwant,76
@ArvindKejriwal  kindly bring your application for real survey on #demonetization to know actual truth how unhappy people are..,FALSE,0,ArvindKejriwal,23-11-2016 17:22,FALSE,NA,8.01476E+17,405427035,shakeeb_a_khan,0
RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,FALSE,0,NA,23-11-2016 17:21,FALSE,NA,8.01476E+17,NA,Deepak26Shah,41
"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",FALSE,0,NA,23-11-2016 17:21,FALSE,NA,8.01476E+17,NA,vinodsharma1834,59
RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 17:20,FALSE,NA,8.01476E+17,NA,vikaash_singh,637
RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,FALSE,0,NA,23-11-2016 17:20,FALSE,NA,8.01476E+17,NA,JohnDayal,45
"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,23-11-2016 17:20,FALSE,NA,8.01476E+17,NA,SupportRSS,20
"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",FALSE,0,NA,23-11-2016 17:20,FALSE,NA,8.01476E+17,NA,berozgaarhoo,45
"RT @FTIIndia: What is the impact of #Demonetization on various sectors like Real Estate, Consumption, Banks.
Read our views here - https://…",FALSE,0,NA,23-11-2016 17:20,FALSE,NA,8.01476E+17,NA,rajengg08,1
RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,FALSE,0,NA,23-11-2016 17:20,FALSE,NA,8.01475E+17,NA,panaiyolaishan,41
"RT @FTIIndia: How will inflation and interest rates react to #Demonetization? 
Read our views here - https://t.co/kFCVgHbNdL https://t.co/M…",FALSE,0,NA,23-11-2016 17:19,FALSE,NA,8.01475E+17,NA,rajengg08,1
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:19,FALSE,NA,8.01475E+17,NA,jyotsnadevi33,76
@muglikar_  SBI slashes bulk deposit term deposit rates drastically. CASHualty of #demonetization?,FALSE,0,muglikar_,23-11-2016 17:19,FALSE,8.01473E+17,8.01475E+17,2877839294,singhdds,0
"RT @centerofright: Interesting results from @narendramodi APP poll on #DeMonetization - It is still open , Please participate https://t.co/…",FALSE,0,NA,23-11-2016 17:18,FALSE,NA,8.01475E+17,NA,souravt5656,21
"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,23-11-2016 17:18,FALSE,NA,8.01475E+17,NA,BJPJajuShyam,20
"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,23-11-2016 17:18,FALSE,NA,8.01475E+17,NA,NaPalayanam,76
"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 17:18,FALSE,NA,8.01475E+17,NA,BJPJajuShyam,112
RT @Ra_THORe: #Demonetization #IndiaFightsCorruption Immense courage needed to take such a momentous decision @arunjaitley @narendramodi @P…,FALSE,0,NA,23-11-2016 17:18,FALSE,NA,8.01475E+17,NA,RANJANRAJIND,43
RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,23-11-2016 17:18,FALSE,NA,8.01475E+17,NA,gabrubhishek,66
